frame;time;player_pos_x;player_pos_y;player_pos_z;player_up_x;player_up_y;player_up_z;rel_r_hand_x;rel_r_hand_y;rel_r_hand_z;r_hand_up_x;r_hand_up_y;r_hand_up_z;gaze_vec_x;gaze_vec_y;gaze_vec_z;gaze_p_x;gaze_p_y;gaze_p_z;obj_tag;gaze_to_screen_x;gaze_to_screen_y;gaze_to_screen_z;obj_interacted_with
536;08-04-2022 18:07:21 261;-2,0781;1,2614;1,4718;-0,1468;0,9605;0,2363;0,0604;-0,0783;0,5775;-0,0275;0,8905;-0,4542;-0,2051;0,2793;0,9380;-2,5000;0,0000;2,5000;0;624,0558;581,0834;1,2300;0
537;08-04-2022 18:07:21 273;-2,0773;1,2635;1,4686;-0,1457;0,9640;0,2226;0,0586;-0,0862;0,5774;-0,0180;0,8898;-0,4560;-0,2053;0,2963;0,9328;-2,5000;0,0000;2,5000;0;615,1473;555,7614;1,2181;0
538;08-04-2022 18:07:21 284;-2,0768;1,2656;1,4655;-0,1453;0,9668;0,2103;0,0571;-0,0933;0,5766;-0,0072;0,8899;-0,4562;-0,1699;0,2782;0,9454;-2,5000;0,0000;2,5000;0;606,6288;532,8970;1,2074;0
539;08-04-2022 18:07:21 295;-2,0761;1,2676;1,4624;-0,1449;0,9694;0,1981;0,0554;-0,1005;0,5759;0,0020;0,8889;-0,4581;-0,1848;0,3177;0,9300;-2,5000;0,0000;2,5000;0;598,1990;509,9122;1,1968;0
540;08-04-2022 18:07:21 306;-2,0757;1,2696;1,4592;-0,1455;0,9716;0,1869;0,0536;-0,1071;0,5748;0,0061;0,8869;-0,4620;-0,0804;0,2933;0,9526;-2,5000;0,0000;2,5000;0;590,2599;489,2326;1,1874;0
541;08-04-2022 18:07:21 317;-2,0755;1,2714;1,4559;-0,1463;0,9735;0,1756;0,0520;-0,1136;0,5741;0,0136;0,8849;-0,4655;-0,0772;0,2962;0,9520;-2,5000;0,0000;2,5000;0;581,6877;468,2386;1,1776;0
542;08-04-2022 18:07:21 328;-2,0751;1,2732;1,4527;-0,1479;0,9750;0,1659;0,0505;-0,1195;0,5722;0,0165;0,8834;-0,4683;-0,0731;0,2931;0,9533;-2,5000;0,0000;2,5000;0;573,2585;450,5485;1,1694;0
543;08-04-2022 18:07:21 339;-2,0747;1,2749;1,4496;-0,1499;0,9762;0,1565;0,0496;-0,1254;0,5709;0,0153;0,8815;-0,4719;-0,0791;0,2980;0,9513;-2,5000;0,0000;2,5000;0;563,9317;433,0832;1,1610;0
544;08-04-2022 18:07:21 351;-2,0749;1,2766;1,4463;-0,1525;0,9773;0,1471;0,0482;-0,1311;0,5692;0,0158;0,8795;-0,4757;-0,1001;0,3010;0,9483;-2,5000;0,0000;2,5000;0;553,7684;415,4892;1,1523;0
545;08-04-2022 18:07:21 362;-2,0746;1,2782;1,4432;-0,1548;0,9783;0,1377;0,0464;-0,1365;0,5673;0,0195;0,8776;-0,4791;-0,1027;0,2907;0,9513;-2,5000;0,0000;2,5000;0;542,9662;397,3698;1,1432;0
546;08-04-2022 18:07:21 373;-2,0744;1,2797;1,4400;-0,1567;0,9793;0,1283;0,0449;-0,1419;0,5649;0,0181;0,8750;-0,4839;-0,0746;0,2817;0,9566;-2,5000;0,0000;2,5000;0;532,5546;378,7133;1,1341;0
547;08-04-2022 18:07:21 384;-2,0742;1,2812;1,4370;-0,1583;0,9802;0,1193;0,0442;-0,1471;0,5626;0,0161;0,8730;-0,4875;-0,0879;0,2789;0,9563;-2,5000;0,0000;2,5000;0;523,3129;360,9128;1,1257;0
548;08-04-2022 18:07:21 395;-2,0742;1,2826;1,4339;-0,1591;0,9810;0,1110;0,0436;-0,1520;0,5600;0,0159;0,8711;-0,4908;-0,0576;0,2412;0,9688;-2,5000;0,0000;2,5000;0;515,3911;343,6046;1,1179;0
549;08-04-2022 18:07:21 406;-2,0741;1,2840;1,4309;-0,1596;0,9818;0,1026;0,0433;-0,1569;0,5574;0,0210;0,8693;-0,4938;-0,0515;0,2364;0,9703;-2,5000;0,0000;2,5000;0;508,0020;326,0793;1,1102;0
550;08-04-2022 18:07:21 417;-2,0737;1,2852;1,4279;-0,1596;0,9827;0,0939;0,0425;-0,1615;0,5547;0,0251;0,8673;-0,4972;-0,0496;0,2328;0,9713;-2,5000;0,0000;2,5000;0;500,7413;307,7291;1,1023;0
551;08-04-2022 18:07:21 428;-2,0736;1,2865;1,4249;-0,1593;0,9835;0,0851;0,0416;-0,1663;0,5514;0,0256;0,8650;-0,5011;-0,0531;0,2174;0,9746;-2,5000;0,0000;2,5000;0;494,0371;288,5135;1,0942;0
552;08-04-2022 18:07:21 439;-2,0742;1,2878;1,4220;-0,1587;0,9844;0,0758;0,0416;-0,1715;0,5481;0,0211;0,8629;-0,5049;-0,0458;0,1911;0,9805;-2,5000;0,0000;2,5000;0;488,3347;267,5260;1,0857;0
553;08-04-2022 18:07:21 450;-2,0741;1,2891;1,4189;-0,1586;0,9851;0,0671;0,0412;-0,1767;0,5451;0,0169;0,8611;-0,5082;-0,0584;0,2088;0,9762;-2,5000;0,0000;2,5000;0;481,5295;248,1443;1,0777;0
554;08-04-2022 18:07:21 461;-2,0740;1,2903;1,4160;-0,1584;0,9856;0,0591;0,0411;-0,1810;0,5420;0,0146;0,8593;-0,5112;-0,0535;0,2413;0,9690;-1,9910;1,3950;2,1980;2;1.240,8860;1.556,5930;0,7815;0
555;08-04-2022 18:07:21 473;-2,0734;1,2913;1,4130;-0,1583;0,9861;0,0512;0,0402;-0,1856;0,5389;0,0100;0,8579;-0,5137;-0,0570;0,2540;0,9655;-1,9910;1,3950;2,1980;2;1.236,8590;1.546,2740;0,7855;0
556;08-04-2022 18:07:21 483;-2,0733;1,2925;1,4101;-0,1585;0,9864;0,0432;0,0396;-0,1905;0,5356;0,0066;0,8568;-0,5156;-0,0500;0,2533;0,9661;-1,9910;1,3950;2,1980;2;1.233,3870;1.535,4930;0,7894;0
557;08-04-2022 18:07:21 495;-2,0731;1,2938;1,4070;-0,1585;0,9867;0,0351;0,0391;-0,1957;0,5325;0,0040;0,8559;-0,5172;-0,0406;0,2513;0,9671;-1,9910;1,3950;2,1980;2;1.229,6330;1.524,6000;0,7934;0
558;08-04-2022 18:07:21 506;-2,0730;1,2950;1,4041;-0,1585;0,9870;0,0270;0,0386;-0,2008;0,5291;0,0045;0,8548;-0,5189;-0,0430;0,2422;0,9693;-1,9910;1,3950;2,1980;2;1.225,9150;1.513,8600;0,7972;0
559;08-04-2022 18:07:21 517;-2,0728;1,2961;1,4012;-0,1587;0,9872;0,0189;0,0380;-0,2058;0,5257;0,0048;0,8534;-0,5212;-0,0377;0,2417;0,9696;-1,9910;1,3950;2,1980;2;1.222,3270;1.503,2610;0,8008;0
560;08-04-2022 18:07:21 529;-2,0726;1,2971;1,3983;-0,1590;0,9872;0,0110;0,0369;-0,2104;0,5220;0,0067;0,8518;-0,5239;-0,0418;0,2156;0,9756;-1,9910;1,3950;2,1980;2;1.219,2330;1.492,9930;0,8044;0
561;08-04-2022 18:07:21 540;-2,0725;1,2982;1,3954;-0,1594;0,9872;0,0035;0,0358;-0,2150;0,5181;0,0058;0,8495;-0,5275;-0,0293;0,1982;0,9797;-1,9910;1,3950;2,1980;2;1.216,6080;1.483,0940;0,8079;0
562;08-04-2022 18:07:21 551;-2,0721;1,2993;1,3925;-0,1592;0,9872;-0,0039;0,0348;-0,2195;0,5146;0,0036;0,8474;-0,5310;-0,0226;0,1948;0,9806;-1,9910;1,3950;2,1980;2;1.213,3310;1.473,4760;0,8113;0
563;08-04-2022 18:07:21 562;-2,0720;1,3003;1,3896;-0,1589;0,9872;-0,0109;0,0340;-0,2239;0,5111;0,0014;0,8450;-0,5348;-0,0230;0,1804;0,9833;-1,9910;1,3950;2,1980;2;1.210,6320;1.464,3120;0,8146;0
564;08-04-2022 18:07:21 573;-2,0716;1,3013;1,3866;-0,1589;0,9871;-0,0177;0,0336;-0,2281;0,5079;0,0027;0,8419;-0,5396;-0,0381;0,1541;0,9873;-1,9910;1,3950;2,1980;2;1.208,0530;1.455,5240;0,8179;0
565;08-04-2022 18:07:21 585;-2,0716;1,3024;1,3838;-0,1591;0,9870;-0,0249;0,0334;-0,2321;0,5043;0,0051;0,8389;-0,5442;-0,0820;0,1521;0,9850;-1,9910;1,3950;2,1980;2;1.206,2250;1.446,0510;0,8211;0
566;08-04-2022 18:07:21 596;-2,0718;1,3035;1,3811;-0,1590;0,9867;-0,0332;0,0347;-0,2374;0,5005;0,0081;0,8370;-0,5472;-0,1086;0,1482;0,9830;-1,9910;1,3950;2,1980;2;1.205,6280;1.435,3940;0,8241;0
567;08-04-2022 18:07:21 607;-2,0719;1,3046;1,3783;-0,1588;0,9864;-0,0416;0,0359;-0,2426;0,4970;0,0119;0,8355;-0,5493;-0,1021;0,1331;0,9858;-1,9910;1,3950;2,1980;2;1.205,3430;1.424,6280;0,8272;0
568;08-04-2022 18:07:21 618;-2,0724;1,3059;1,3756;-0,1588;0,9860;-0,0504;0,0379;-0,2483;0,4935;0,0180;0,8350;-0,5499;-0,1012;0,1018;0,9896;-1,9910;1,3950;2,1980;2;1.206,7100;1.413,1690;0,8302;0
569;08-04-2022 18:07:21 629;-2,0727;1,3071;1,3729;-0,1586;0,9855;-0,0594;0,0400;-0,2539;0,4900;0,0227;0,8342;-0,5510;-0,0816;0,1006;0,9916;-1,9910;1,3950;2,1980;2;1.208,6780;1.401,6900;0,8332;0
570;08-04-2022 18:07:21 641;-2,0729;1,3083;1,3702;-0,1582;0,9850;-0,0685;0,0418;-0,2588;0,4863;0,0234;0,8325;-0,5536;-0,1128;0,1023;0,9883;-1,9910;1,3950;2,1980;2;1.211,5020;1.390,2050;0,8360;0
571;08-04-2022 18:07:21 652;-2,0732;1,3094;1,3676;-0,1577;0,9844;-0,0778;0,0443;-0,2641;0,4826;0,0246;0,8306;-0,5564;-0,0988;0,1059;0,9894;-1,9910;1,3950;2,1980;2;1.214,6900;1.378,5820;0,8387;0
572;08-04-2022 18:07:21 663;-2,0735;1,3105;1,3650;-0,1571;0,9837;-0,0875;0,0474;-0,2692;0,4787;0,0230;0,8277;-0,5608;0,0245;0,0908;0,9956;-1,9910;1,3950;2,1980;2;1.219,4630;1.366,4290;0,8412;0
573;08-04-2022 18:07:21 674;-2,0742;1,3118;1,3626;-0,1568;0,9828;-0,0976;0,0513;-0,2746;0,4748;0,0207;0,8234;-0,5671;0,0354;0,1009;0,9943;-1,9910;1,3950;2,1980;2;1.224,7800;1.353,7570;0,8436;0
574;08-04-2022 18:07:21 685;-2,0747;1,3130;1,3601;-0,1562;0,9818;-0,1077;0,0551;-0,2794;0,4707;0,0172;0,8179;-0,5751;0,0483;0,0993;0,9939;-1,9910;1,3950;2,1980;2;1.230,0610;1.341,1070;0,8457;0
575;08-04-2022 18:07:21 696;-2,0754;1,3143;1,3577;-0,1558;0,9807;-0,1180;0,0593;-0,2842;0,4665;0,0167;0,8131;-0,5819;0,0454;0,0829;0,9955;-1,9910;1,3950;2,1980;2;1.235,7590;1.328,1170;0,8477;0
576;08-04-2022 18:07:21 707;-2,0760;1,3155;1,3554;-0,1557;0,9794;-0,1284;0,0640;-0,2893;0,4620;0,0188;0,8095;-0,5868;0,0464;0,0839;0,9954;-1,9910;1,3950;2,1980;2;1.242,0350;1.315,0640;0,8494;0
577;08-04-2022 18:07:21 718;-2,0766;1,3167;1,3532;-0,1553;0,9781;-0,1383;0,0683;-0,2936;0,4581;0,0230;0,8072;-0,5899;0,0281;0,0618;0,9977;-1,9910;1,3950;2,1980;2;1.248,2920;1.302,7010;0,8510;0
578;08-04-2022 18:07:21 735;-2,0771;1,3177;1,3510;-0,1546;0,9768;-0,1484;0,0728;-0,2972;0,4536;0,0264;0,8051;-0,5925;0,0185;0,0445;0,9988;-1,9910;1,3950;2,1980;2;1.255,1530;1.290,2340;0,8524;0
579;08-04-2022 18:07:21 745;-2,0777;1,3188;1,3489;-0,1539;0,9754;-0,1582;0,0773;-0,3001;0,4490;0,0350;0,8039;-0,5937;0,0108;0,0403;0,9991;-1,9910;1,3950;2,1980;2;1.262,0810;1.278,1310;0,8535;0
580;08-04-2022 18:07:21 753;-2,0784;1,3198;1,3469;-0,1525;0,9740;-0,1674;0,0815;-0,3033;0,4456;0,0441;0,8021;-0,5956;0,0151;0,0404;0,9991;-1,9910;1,3950;2,1980;2;1.269,0140;1.266,5910;0,8545;0
581;08-04-2022 18:07:21 762;-2,0790;1,3207;1,3449;-0,1514;0,9726;-0,1765;0,0864;-0,3067;0,4420;0,0524;0,7990;-0,5991;0,0054;0,0295;0,9995;-1,9910;1,3950;2,1980;2;1.276,2020;1.255,2450;0,8553;0
582;08-04-2022 18:07:21 772;-2,0798;1,3217;1,3431;-0,1501;0,9712;-0,1851;0,0908;-0,3082;0,4381;0,0589;0,7933;-0,6059;0,0059;0,0232;0,9997;-1,9910;1,3950;2,1980;2;1.283,4390;1.244,5860;0,8559;0
583;08-04-2022 18:07:21 783;-2,0805;1,3225;1,3414;-0,1493;0,9696;-0,1936;0,0950;-0,3097;0,4340;0,0629;0,7874;-0,6132;-0,0031;0,0094;0,9999;-1,9910;1,3950;2,1980;2;1.290,8200;1.233,8110;0,8562;0
584;08-04-2022 18:07:21 794;-2,0810;1,3234;1,3396;-0,1485;0,9680;-0,2024;0,0998;-0,3110;0,4298;0,0614;0,7803;-0,6224;-0,0111;-0,0001;0,9999;-1,9910;1,3950;2,1980;2;1.298,3690;1.222,8490;0,8565;0
585;08-04-2022 18:07:21 806;-2,0817;1,3242;1,3380;-0,1477;0,9664;-0,2103;0,1041;-0,3115;0,4258;0,0552;0,7725;-0,6326;-0,0105;-0,0049;0,9999;-1,9910;1,3950;2,1980;2;1.306,7400;1.212,7250;0,8565;0
586;08-04-2022 18:07:21 816;-2,0824;1,3250;1,3364;-0,1468;0,9648;-0,2183;0,1086;-0,3121;0,4217;0,0479;0,7647;-0,6426;-0,0172;-0,0117;0,9998;-1,9910;1,3950;2,1980;2;1.315,3140;1.202,6280;0,8564;0
587;08-04-2022 18:07:21 828;-2,0831;1,3258;1,3350;-0,1455;0,9631;-0,2263;0,1135;-0,3127;0,4175;0,0422;0,7573;-0,6516;0,0063;-0,0322;0,9995;-1,9910;1,3950;2,1980;2;1.325,0440;1.192,4910;0,8559;0
588;08-04-2022 18:07:21 839;-2,0840;1,3265;1,3336;-0,1443;0,9616;-0,2333;0,1198;-0,3133;0,4136;0,0390;0,7505;-0,6597;0,0020;-0,0284;0,9996;-1,9910;1,3950;2,1980;2;1.335,0170;1.183,4350;0,8555;0
589;08-04-2022 18:07:21 850;-2,0848;1,3271;1,3322;-0,1419;0,9604;-0,2398;0,1257;-0,3132;0,4101;0,0379;0,7456;-0,6653;0,0130;-0,0436;0,9989;-1,9910;1,3950;2,1980;2;1.346,0140;1.175,0380;0,8548;0
590;08-04-2022 18:07:21 861;-2,0857;1,3277;1,3309;-0,1400;0,9590;-0,2465;0,1317;-0,3137;0,4064;0,0416;0,7424;-0,6686;0,0816;-0,0220;0,9964;-2,5000;0,0000;2,5000;0;443,4063;-590,5792;0,8206;0
591;08-04-2022 18:07:21 872;-2,0870;1,3283;1,3297;-0,1382;0,9575;-0,2531;0,1387;-0,3140;0,4024;0,0464;0,7397;-0,6714;0,1597;0,0075;0,9871;-2,5000;0,0000;2,5000;0;456,7938;-607,0244;0,8178;0
592;08-04-2022 18:07:21 883;-2,0881;1,3289;1,3285;-0,1363;0,9560;-0,2598;0,1456;-0,3144;0,3982;0,0507;0,7367;-0,6744;0,1880;0,0469;0,9810;-2,5000;0,0000;2,5000;0;471,4786;-623,6419;0,8152;0
593;08-04-2022 18:07:21 895;-2,0892;1,3295;1,3271;-0,1340;0,9545;-0,2665;0,1540;-0,3155;0,3937;0,0547;0,7343;-0,6766;0,2231;0,0972;0,9699;-2,5000;0,0000;2,5000;0;489,1674;-638,8114;0,8132;0
594;08-04-2022 18:07:21 905;-2,0905;1,3300;1,3259;-0,1318;0,9529;-0,2732;0,1617;-0,3164;0,3891;0,0566;0,7320;-0,6789;0,2427;0,1116;0,9637;-2,5000;0,0000;2,5000;0;506,3141;-654,7382;0,8109;0
595;08-04-2022 18:07:21 916;-2,0918;1,3306;1,3247;-0,1297;0,9512;-0,2801;0,1703;-0,3178;0,3841;0,0583;0,7290;-0,6820;0,2788;0,1077;0,9543;-5,0000;0,0000;2,5000;0;-1.818,3820;132,2466;1,0528;0
596;08-04-2022 18:07:21 927;-2,0932;1,3311;1,3234;-0,1270;0,9495;-0,2870;0,1783;-0,3190;0,3788;0,0608;0,7251;-0,6859;0,3688;0,0882;0,9253;-2,5130;1,7350;1,8890;1;758,1139;1.790,6590;0,6982;0
597;08-04-2022 18:07:21 939;-2,0947;1,3316;1,3222;-0,1233;0,9480;-0,2935;0,1871;-0,3194;0,3733;0,0624;0,7212;-0,6899;0,3736;0,0728;0,9247;-2,5130;1,7350;1,8890;1;779,7834;1.775,9740;0,7055;0
598;08-04-2022 18:07:21 950;-2,0956;1,3320;1,3209;-0,1190;0,9465;-0,2999;0,1946;-0,3203;0,3681;0,0614;0,7178;-0,6935;0,3651;0,0607;0,9290;-2,5130;1,7350;1,8890;1;799,5284;1.761,6640;0,7125;0
599;08-04-2022 18:07:21 961;-2,0970;1,3324;1,3197;-0,1146;0,9451;-0,3060;0,2028;-0,3213;0,3627;0,0603;0,7155;-0,6960;0,3013;0,0519;0,9521;-2,5130;1,7350;1,8890;1;819,3067;1.747,9720;0,7191;0
600;08-04-2022 18:07:21 972;-2,0981;1,3328;1,3184;-0,1110;0,9437;-0,3117;0,2097;-0,3225;0,3575;0,0579;0,7133;-0,6985;0,2747;0,0510;0,9602;-2,5130;1,7350;1,8890;1;838,4611;1.735,4750;0,7254;0
601;08-04-2022 18:07:21 983;-2,0994;1,3332;1,3172;-0,1076;0,9422;-0,3174;0,2166;-0,3236;0,3524;0,0574;0,7111;-0,7007;0,2656;0,0478;0,9629;-2,5130;1,7350;1,8890;1;857,0610;1.723,5680;0,7312;0
602;08-04-2022 18:07:21 994;-2,1008;1,3337;1,3162;-0,1044;0,9407;-0,3229;0,2231;-0,3254;0,3471;0,0574;0,7104;-0,7015;0,2413;0,0440;0,9694;-2,5130;1,7350;1,8890;1;874,9567;1.712,1870;0,7365;0
603;08-04-2022 18:07:22 5;-2,1019;1,3342;1,3149;-0,1013;0,9391;-0,3284;0,2289;-0,3274;0,3423;0,0580;0,7107;-0,7011;0,2407;0,0354;0,9699;-2,5130;1,7350;1,8890;1;891,2160;1.701,1120;0,7417;0
604;08-04-2022 18:07:22 16;-2,1029;1,3346;1,3137;-0,0984;0,9376;-0,3336;0,2336;-0,3287;0,3377;0,0589;0,7109;-0,7008;0,2464;0,0355;0,9685;-2,5130;1,7350;1,8890;1;905,8379;1.691,0500;0,7463;0
605;08-04-2022 18:07:22 28;-2,1039;1,3350;1,3126;-0,0952;0,9362;-0,3384;0,2386;-0,3304;0,3333;0,0578;0,7108;-0,7010;0,2329;0,0119;0,9724;-2,5130;1,7350;1,8890;1;918,8704;1.681,2890;0,7504;0
606;08-04-2022 18:07:22 39;-2,1048;1,3353;1,3114;-0,0921;0,9349;-0,3428;0,2427;-0,3315;0,3293;0,0548;0,7107;-0,7014;0,2214;0,0079;0,9751;-2,5130;1,7350;1,8890;1;930,7288;1.672,6270;0,7542;0
607;08-04-2022 18:07:22 50;-2,1059;1,3356;1,3105;-0,0887;0,9339;-0,3463;0,2472;-0,3326;0,3256;0,0532;0,7100;-0,7022;0,1954;0,0056;0,9807;-2,5130;1,7350;1,8890;1;940,7117;1.665,0350;0,7571;0
608;08-04-2022 18:07:22 61;-2,1065;1,3359;1,3095;-0,0852;0,9331;-0,3492;0,2513;-0,3335;0,3224;0,0507;0,7094;-0,7030;0,1444;0,0015;0,9895;-5,0000;0,0000;2,5000;0;-872,9460;288,5594;1,4009;0
609;08-04-2022 18:07:22 72;-2,1073;1,3363;1,3085;-0,0818;0,9324;-0,3521;0,2548;-0,3343;0,3193;0,0485;0,7090;-0,7036;0,1240;-0,0028;0,9923;-5,0000;0,0000;2,5000;0;-847,4796;286,9124;1,4116;0
610;08-04-2022 18:07:22 83;-2,1076;1,3365;1,3076;-0,0787;0,9317;-0,3546;0,2576;-0,3346;0,3166;0,0478;0,7085;-0,7041;0,2099;-0,0104;0,9776;-2,5130;1,7350;1,8890;1;962,6924;1.645,7150;0,7647;0
611;08-04-2022 18:07:22 95;-2,1080;1,3369;1,3069;-0,0758;0,9309;-0,3573;0,2595;-0,3349;0,3140;0,0497;0,7076;-0,7049;0,1494;-0,0099;0,9887;-2,5130;1,7350;1,8890;1;967,6157;1.639,8330;0,7665;0
612;08-04-2022 18:07:22 105;-2,1084;1,3373;1,3062;-0,0726;0,9302;-0,3599;0,2619;-0,3355;0,3114;0,0518;0,7063;-0,7060;0,1436;-0,0193;0,9894;-5,0000;0,0000;2,5000;0;-799,1821;275,2210;1,4305;0
613;08-04-2022 18:07:22 117;-2,1083;1,3376;1,3056;-0,0699;0,9295;-0,3621;0,2634;-0,3361;0,3095;0,0504;0,7054;-0,7070;0,1883;-0,0236;0,9818;-2,5130;1,7350;1,8890;1;971,5517;1.629,3150;0,7693;0
614;08-04-2022 18:07:22 128;-2,1084;1,3380;1,3052;-0,0677;0,9289;-0,3641;0,2639;-0,3366;0,3081;0,0479;0,7049;-0,7076;0,2254;-0,0327;0,9737;-2,5130;1,7350;1,8890;1;969,6686;1.625,2070;0,7696;0
615;08-04-2022 18:07:22 140;-2,1080;1,3382;1,3047;-0,0659;0,9285;-0,3654;0,2632;-0,3368;0,3079;0,0464;0,7048;-0,7078;0,2282;-0,0393;0,9728;-2,5130;1,7350;1,8890;1;965,2245;1.622,5500;0,7697;0
616;08-04-2022 18:07:22 151;-2,1075;1,3383;1,3045;-0,0646;0,9287;-0,3653;0,2620;-0,3362;0,3083;0,0439;0,7034;-0,7094;0,2167;-0,0374;0,9755;-2,5130;1,7350;1,8890;1;957,5182;1.621,9960;0,7689;0
617;08-04-2022 18:07:22 162;-2,1067;1,3384;1,3043;-0,0635;0,9290;-0,3645;0,2605;-0,3353;0,3091;0,0408;0,7006;-0,7124;0,2291;-0,0410;0,9725;-2,5130;1,7350;1,8890;1;947,8452;1.622,4670;0,7677;0
618;08-04-2022 18:07:22 173;-2,1056;1,3386;1,3042;-0,0627;0,9295;-0,3633;0,2580;-0,3342;0,3106;0,0412;0,6977;-0,7153;0,2290;-0,0454;0,9724;-2,5130;1,7350;1,8890;1;934,7392;1.623,7540;0,7657;0
619;08-04-2022 18:07:22 184;-2,1044;1,3387;1,3042;-0,0622;0,9301;-0,3619;0,2547;-0,3329;0,3127;0,0408;0,6953;-0,7176;0,2251;-0,0434;0,9734;-5,0000;0,0000;2,5000;0;-1.005,0860;155,2736;1,3195;0
620;08-04-2022 18:07:22 195;-2,1027;1,3389;1,3044;-0,0621;0,9308;-0,3601;0,2504;-0,3318;0,3155;0,0403;0,6933;-0,7195;0,1318;-0,0469;0,9902;-2,5000;0,0000;2,5000;0;721,3884;-1.061,0360;0,7273;0
621;08-04-2022 18:07:22 207;-2,1008;1,3391;1,3046;-0,0626;0,9317;-0,3577;0,2442;-0,3303;0,3195;0,0381;0,6917;-0,7212;0,0662;-0,0508;0,9965;-2,5000;0,0000;2,5000;0;698,0040;-1.064,6470;0,7254;0
622;08-04-2022 18:07:22 218;-2,0988;1,3391;1,3049;-0,0634;0,9328;-0,3549;0,2376;-0,3289;0,3240;0,0362;0,6901;-0,7228;-0,0031;-0,0526;0,9986;-2,5000;0,0000;2,5000;0;670,1120;-1.069,9540;0,7227;0
623;08-04-2022 18:07:22 229;-2,0963;1,3392;1,3054;-0,0645;0,9339;-0,3517;0,2292;-0,3269;0,3292;0,0326;0,6880;-0,7250;-0,2278;-0,0844;0,9700;-1,9910;1,3950;2,1980;2;1.522,6070;1.023,6230;0,8299;0
624;08-04-2022 18:07:22 240;-2,0940;1,3391;1,3059;-0,0655;0,9351;-0,3482;0,2212;-0,3248;0,3340;0,0294;0,6856;-0,7273;-0,2791;-0,0798;0,9569;-1,9910;1,3950;2,1980;2;1.492,7820;1.030,5890;0,8358;0
625;08-04-2022 18:07:22 251;-2,0910;1,3390;1,3064;-0,0665;0,9366;-0,3441;0,2119;-0,3222;0,3394;0,0248;0,6825;-0,7305;-0,2577;-0,0608;0,9643;-1,9910;1,3950;2,1980;2;1.460,3160;1.038,1300;0,8416;0
626;08-04-2022 18:07:22 262;-2,0884;1,3388;1,3069;-0,0669;0,9381;-0,3399;0,2035;-0,3193;0,3442;0,0183;0,6786;-0,7343;-0,3135;-0,0888;0,9454;-1,9910;1,3950;2,1980;2;1.429,8650;1.045,4600;0,8466;0
627;08-04-2022 18:07:22 274;-2,0854;1,3386;1,3075;-0,0670;0,9396;-0,3356;0,1945;-0,3162;0,3491;0,0110;0,6743;-0,7384;-0,3322;-0,0862;0,9393;-1,9910;1,3950;2,1980;2;1.398,3720;1.052,9170;0,8511;0
628;08-04-2022 18:07:22 285;-2,0825;1,3384;1,3081;-0,0660;0,9412;-0,3313;0,1859;-0,3129;0,3537;0,0040;0,6702;-0,7422;-0,3506;-0,1006;0,9311;-2,5000;0,0000;2,5000;0;466,8289;-1.121,8360;0,6987;0
629;08-04-2022 18:07:22 296;-2,0793;1,3382;1,3087;-0,0647;0,9428;-0,3269;0,1768;-0,3095;0,3583;-0,0031;0,6660;-0,7459;-0,4760;-0,0896;0,8748;-2,5000;0,0000;2,5000;0;430,9628;-1.138,9910;0,6926;0
630;08-04-2022 18:07:22 307;-2,0759;1,3379;1,3092;-0,0632;0,9444;-0,3228;0,1678;-0,3059;0,3626;-0,0103;0,6614;-0,7500;-0,4228;-0,1093;0,8996;-2,5000;0,0000;2,5000;0;393,2953;-1.160,1780;0,6856;0
631;08-04-2022 18:07:22 318;-2,0729;1,3377;1,3098;-0,0616;0,9460;-0,3182;0,1601;-0,3029;0,3664;-0,0164;0,6578;-0,7530;-0,4602;-0,0979;0,8824;-2,5000;0,0000;2,5000;0;357,4294;-1.179,2290;0,6792;0
632;08-04-2022 18:07:22 329;-2,0695;1,3373;1,3103;-0,0597;0,9477;-0,3136;0,1518;-0,2993;0,3703;-0,0226;0,6545;-0,7558;-0,4117;-0,1104;0,9046;-2,5000;0,0000;2,5000;0;322,1271;-1.197,6200;0,6730;0
633;08-04-2022 18:07:22 341;-2,0665;1,3369;1,3108;-0,0576;0,9492;-0,3092;0,1438;-0,2956;0,3737;-0,0268;0,6527;-0,7571;-0,3589;-0,0989;0,9281;-2,5000;0,0000;2,5000;0;287,8146;-1.218,1960;0,6665;0
634;08-04-2022 18:07:22 351;-2,0627;1,3364;1,3113;-0,0558;0,9507;-0,3050;0,1354;-0,2918;0,3769;-0,0318;0,6505;-0,7588;-0,3451;-0,0903;0,9342;-2,5000;0,0000;2,5000;0;250,6797;-1.240,1600;0,6596;0
635;08-04-2022 18:07:22 362;-2,0597;1,3360;1,3118;-0,0536;0,9522;-0,3007;0,1282;-0,2884;0,3801;-0,0374;0,6491;-0,7598;-0,3026;-0,0782;0,9499;-2,5000;0,0000;2,5000;0;215,6053;-1.262,6230;0,6527;0
636;08-04-2022 18:07:22 374;-2,0561;1,3355;1,3121;-0,0518;0,9536;-0,2966;0,1203;-0,2850;0,3832;-0,0437;0,6470;-0,7612;-0,2741;-0,0780;0,9585;-2,5000;0,0000;2,5000;0;176,3465;-1.289,3330;0,6450;0
637;08-04-2022 18:07:22 385;-2,0527;1,3350;1,3126;-0,0502;0,9551;-0,2922;0,1131;-0,2817;0,3863;-0,0507;0,6445;-0,7629;-0,2651;-0,0711;0,9616;-2,5000;0,0000;2,5000;0;135,3615;-1.316,0070;0,6372;0
