frame;time;player_pos_x;player_pos_y;player_pos_z;player_up_x;player_up_y;player_up_z;rel_r_hand_x;rel_r_hand_y;rel_r_hand_z;r_hand_up_x;r_hand_up_y;r_hand_up_z;gaze_vec_x;gaze_vec_y;gaze_vec_z;gaze_p_x;gaze_p_y;gaze_p_z;obj_tag;gaze_to_screen_x;gaze_to_screen_y;gaze_to_screen_z;obj_interacted_with
917;08-04-2022 16:09:08 629;-2,0232;1,3101;1,4682;0,0131;0,9529;0,3029;0,2008;-0,2902;0,3300;0,3329;0,8115;-0,4802;-0,0107;0,3059;0,9520;-2,5000;0,0000;2,5000;0;903,8139;645,4029;1,3915;0
918;08-04-2022 16:09:08 640;-2,0230;1,3109;1,4676;0,0115;0,9548;0,2970;0,2012;-0,2889;0,3269;0,3367;0,8013;-0,4945;-0,0014;0,3373;0,9414;-2,5000;0,0000;2,5000;0;898,5236;635,9124;1,3855;0
919;08-04-2022 16:09:08 651;-2,0232;1,3118;1,4670;0,0095;0,9569;0,2904;0,2020;-0,2882;0,3238;0,3402;0,7908;-0,5089;0,0033;0,3805;0,9248;-2,5000;0,0000;2,5000;0;892,7908;625,0498;1,3787;0
920;08-04-2022 16:09:08 662;-2,0235;1,3128;1,4664;0,0072;0,9589;0,2836;0,2036;-0,2877;0,3204;0,3457;0,7791;-0,5230;0,0159;0,4016;0,9157;-2,5000;0,0000;2,5000;0;887,3895;613,9964;1,3719;0
921;08-04-2022 16:09:08 673;-2,0237;1,3137;1,4656;0,0047;0,9610;0,2764;0,2047;-0,2873;0,3172;0,3521;0,7665;-0,5371;0,0210;0,4317;0,9018;-1,9910;1,3950;2,1980;2;1.301,3310;1.811,2340;0,6808;0
922;08-04-2022 16:09:08 684;-2,0240;1,3149;1,4648;0,0024;0,9631;0,2690;0,2064;-0,2872;0,3135;0,3612;0,7523;-0,5509;0,0282;0,4568;0,8891;-1,9910;1,3950;2,1980;2;1.301,5510;1.799,4120;0,6840;0
923;08-04-2022 16:09:08 695;-2,0241;1,3162;1,4638;0,0005;0,9655;0,2605;0,2081;-0,2874;0,3100;0,3733;0,7365;-0,5641;0,0243;0,4814;0,8761;-1,9910;1,3950;2,1980;2;1.301,3450;1.786,0450;0,6878;0
924;08-04-2022 16:09:08 706;-2,0244;1,3176;1,4627;-0,0011;0,9680;0,2511;0,2092;-0,2875;0,3060;0,3898;0,7186;-0,5760;0,0197;0,5006;0,8654;-1,9910;1,3950;2,1980;2;1.301,1400;1.771,5440;0,6918;0
925;08-04-2022 16:09:08 717;-2,0245;1,3191;1,4614;-0,0027;0,9705;0,2412;0,2105;-0,2879;0,3024;0,4088;0,6990;-0,5868;0,0074;0,5003;0,8658;-1,9910;1,3950;2,1980;2;1.299,9410;1.756,2460;0,6961;0
926;08-04-2022 16:09:08 729;-2,0248;1,3208;1,4602;-0,0041;0,9732;0,2299;0,2124;-0,2892;0,2981;0,4313;0,6764;-0,5970;0,0160;0,5034;0,8639;-1,9910;1,3950;2,1980;2;1.298,7920;1.739,1920;0,7006;0
927;08-04-2022 16:09:08 740;-2,0246;1,3225;1,4588;-0,0054;0,9761;0,2173;0,2138;-0,2909;0,2937;0,4522;0,6538;-0,6067;-0,0029;0,5007;0,8656;-1,9910;1,3950;2,1980;2;1.296,4600;1.720,8490;0,7054;0
928;08-04-2022 16:09:08 751;-2,0246;1,3246;1,4575;-0,0067;0,9794;0,2016;0,2149;-0,2934;0,2881;0,4777;0,6283;-0,6141;-0,0068;0,4859;0,8740;-1,9910;1,3950;2,1980;2;1.293,9330;1.698,2230;0,7108;0
929;08-04-2022 16:09:08 762;-2,0246;1,3270;1,4562;-0,0077;0,9829;0,1839;0,2160;-0,2960;0,2822;0,4997;0,6060;-0,6189;-0,0125;0,4804;0,8770;-1,9910;1,3950;2,1980;2;1.291,9500;1.673,2380;0,7165;0
930;08-04-2022 16:09:08 773;-2,0243;1,3294;1,4547;-0,0087;0,9863;0,1647;0,2171;-0,2993;0,2749;0,5258;0,5780;-0,6240;-0,0077;0,4673;0,8841;-1,9910;1,3950;2,1980;2;1.289,7280;1.646,8480;0,7222;0
931;08-04-2022 16:09:08 784;-2,0242;1,3321;1,4532;-0,0099;0,9896;0,1436;0,2191;-0,3035;0,2665;0,5488;0,5503;-0,6293;0,0075;0,4465;0,8947;-1,9910;1,3950;2,1980;2;1.288,7030;1.618,2540;0,7279;0
932;08-04-2022 16:09:08 795;-2,0239;1,3346;1,4516;-0,0112;0,9923;0,1236;0,2217;-0,3069;0,2583;0,5855;0,5101;-0,6301;0,0110;0,4312;0,9022;-1,9910;1,3950;2,1980;2;1.288,6170;1.591,6770;0,7330;0
933;08-04-2022 16:09:08 806;-2,0237;1,3370;1,4500;-0,0130;0,9945;0,1040;0,2248;-0,3102;0,2498;0,6287;0,4575;-0,6289;0,0123;0,4173;0,9087;-1,9910;1,3950;2,1980;2;1.289,7370;1.565,9700;0,7377;0
934;08-04-2022 16:09:08 818;-2,0236;1,3392;1,4482;-0,0145;0,9962;0,0857;0,2279;-0,3129;0,2415;0,6648;0,4055;-0,6274;0,0121;0,3837;0,9234;-1,9910;1,3950;2,1980;2;1.291,1500;1.542,1320;0,7420;0
935;08-04-2022 16:09:08 829;-2,0234;1,3414;1,4463;-0,0159;0,9975;0,0686;0,2302;-0,3150;0,2328;0,6967;0,3481;-0,6273;0,0121;0,3621;0,9321;-1,9910;1,3950;2,1980;2;1.292,2920;1.519,9390;0,7459;0
936;08-04-2022 16:09:08 840;-2,0228;1,3433;1,4446;-0,0172;0,9985;0,0524;0,2316;-0,3162;0,2240;0,7184;0,2956;-0,6297;0,0109;0,3525;0,9357;-1,9910;1,3950;2,1980;2;1.292,2350;1.499,2320;0,7493;0
937;08-04-2022 16:09:08 851;-2,0218;1,3451;1,4427;-0,0183;0,9991;0,0370;0,2319;-0,3169;0,2155;0,7346;0,2456;-0,6325;-0,0017;0,3289;0,9444;-1,9910;1,3950;2,1980;2;1.291,2030;1.479,8330;0,7526;0
938;08-04-2022 16:09:08 862;-2,0214;1,3468;1,4410;-0,0191;0,9996;0,0224;0,2338;-0,3183;0,2077;0,7456;0,2028;-0,6348;-0,0162;0,3193;0,9475;-1,9910;1,3950;2,1980;2;1.290,2390;1.461,4750;0,7553;0
939;08-04-2022 16:09:08 873;-2,0204;1,3481;1,4394;-0,0194;0,9998;0,0090;0,2328;-0,3177;0,1999;0,7464;0,1693;-0,6436;-0,0147;0,3001;0,9538;-1,9910;1,3950;2,1980;2;1.287,8700;1.445,0290;0,7578;0
940;08-04-2022 16:09:08 884;-2,0200;1,3495;1,4380;-0,0193;0,9998;-0,0035;0,2296;-0,3165;0,1920;0,7365;0,1451;-0,6607;-0,0059;0,2777;0,9606;-1,9910;1,3950;2,1980;2;1.286,1710;1.429,5410;0,7599;0
941;08-04-2022 16:09:08 895;-2,0193;1,3506;1,4365;-0,0185;0,9997;-0,0146;0,2313;-0,3165;0,1853;0,7325;0,1182;-0,6705;0,0128;0,2590;0,9658;-1,9910;1,3950;2,1980;2;1.283,7060;1.415,9540;0,7618;0
942;08-04-2022 16:09:08 907;-2,0189;1,3516;1,4352;-0,0172;0,9996;-0,0245;0,2303;-0,3150;0,1797;0,7201;0,1060;-0,6857;0,0102;0,2478;0,9687;-1,9910;1,3950;2,1980;2;1.281,5840;1.403,9020;0,7634;0
943;08-04-2022 16:09:08 918;-2,0182;1,3525;1,4338;-0,0154;0,9993;-0,0341;0,2299;-0,3136;0,1741;0,7137;0,0893;-0,6948;-0,0085;0,2206;0,9753;-1,9910;1,3950;2,1980;2;1.279,3590;1.392,3960;0,7650;0
944;08-04-2022 16:09:08 928;-2,0173;1,3532;1,4325;-0,0132;0,9990;-0,0422;0,2284;-0,3123;0,1701;0,7075;0,0824;-0,7019;-0,0038;0,2092;0,9779;-1,9910;1,3950;2,1980;2;1.276,9350;1.382,6710;0,7664;0
945;08-04-2022 16:09:08 939;-2,0170;1,3539;1,4314;-0,0102;0,9988;-0,0488;0,2287;-0,3112;0,1662;0,7073;0,0746;-0,7030;0,0034;0,2055;0,9786;-1,9910;1,3950;2,1980;2;1.275,0520;1.374,6720;0,7676;0
946;08-04-2022 16:09:08 951;-2,0167;1,3543;1,4303;-0,0072;0,9986;-0,0534;0,2276;-0,3097;0,1640;0,7116;0,0696;-0,6991;0,0047;0,1915;0,9815;-1,9910;1,3950;2,1980;2;1.272,9960;1.369,2810;0,7687;0
947;08-04-2022 16:09:08 962;-2,0164;1,3548;1,4294;-0,0047;0,9983;-0,0578;0,2279;-0,3084;0,1613;0,7167;0,0624;-0,6946;-0,0002;0,1830;0,9831;-1,9910;1,3950;2,1980;2;1.271,4100;1.363,9200;0,7696;0
948;08-04-2022 16:09:08 973;-2,0159;1,3549;1,4285;-0,0019;0,9981;-0,0609;0,2260;-0,3070;0,1602;0,7270;0,0626;-0,6838;-0,0037;0,1728;0,9850;-1,9910;1,3950;2,1980;2;1.269,2130;1.360,4290;0,7705;0
949;08-04-2022 16:09:08 984;-2,0157;1,3552;1,4278;0,0010;0,9980;-0,0637;0,2253;-0,3059;0,1590;0,7383;0,0649;-0,6713;0,0101;0,1558;0,9877;-1,9910;1,3950;2,1980;2;1.267,8120;1.357,0120;0,7712;0
950;08-04-2022 16:09:08 995;-2,0154;1,3553;1,4271;0,0039;0,9979;-0,0653;0,2233;-0,3046;0,1586;0,7502;0,0707;-0,6574;0,0144;0,1512;0,9884;-1,9910;1,3950;2,1980;2;1.265,8630;1.355,2560;0,7719;0
951;08-04-2022 16:09:09 6;-2,0153;1,3554;1,4265;0,0066;0,9978;-0,0666;0,2209;-0,3035;0,1584;0,7612;0,0808;-0,6434;0,0055;0,1488;0,9888;-1,9910;1,3950;2,1980;2;1.264,7160;1.353,7780;0,7725;0
952;08-04-2022 16:09:09 17;-2,0145;1,3551;1,4259;0,0096;0,9977;-0,0666;0,2193;-0,3022;0,1588;0,7697;0,0928;-0,6316;-0,0112;0,1434;0,9896;-1,9910;1,3950;2,1980;2;1.262,3550;1.354,1650;0,7731;0
953;08-04-2022 16:09:09 29;-2,0144;1,3550;1,4253;0,0121;0,9978;-0,0659;0,2162;-0,3010;0,1597;0,7774;0,1078;-0,6197;-0,0195;0,1478;0,9888;-1,9910;1,3950;2,1980;2;1.261,0480;1.355,1970;0,7738;0
954;08-04-2022 16:09:09 40;-2,0144;1,3548;1,4248;0,0138;0,9978;-0,0644;0,2137;-0,3001;0,1605;0,7840;0,1199;-0,6091;-0,0107;0,1448;0,9894;-1,9910;1,3950;2,1980;2;1.259,8500;1.357,0980;0,7743;0
955;08-04-2022 16:09:09 50;-2,0138;1,3545;1,4242;0,0153;0,9978;-0,0637;0,2098;-0,2999;0,1616;0,7883;0,1361;-0,6000;-0,0162;0,1459;0,9892;-1,9910;1,3950;2,1980;2;1.257,8120;1.358,1260;0,7749;0
956;08-04-2022 16:09:09 62;-2,0138;1,3545;1,4239;0,0158;0,9979;-0,0633;0,2069;-0,3001;0,1619;0,7917;0,1517;-0,5918;-0,0162;0,1475;0,9889;-1,9910;1,3950;2,1980;2;1.257,0800;1.358,6620;0,7753;0
957;08-04-2022 16:09:09 73;-2,0130;1,3541;1,4236;0,0159;0,9979;-0,0635;0,2023;-0,3006;0,1625;0,7912;0,1699;-0,5875;-0,0115;0,1488;0,9888;-1,9910;1,3950;2,1980;2;1.255,7060;1.358,9650;0,7756;0
958;08-04-2022 16:09:09 84;-2,0131;1,3539;1,4233;0,0153;0,9979;-0,0629;0,1998;-0,3022;0,1630;0,7901;0,1869;-0,5839;-0,0168;0,1450;0,9893;-1,9910;1,3950;2,1980;2;1.255,7830;1.359,8550;0,7759;0
959;08-04-2022 16:09:09 95;-2,0133;1,3534;1,4232;0,0146;0,9980;-0,0611;0,1955;-0,3031;0,1640;0,7883;0,2034;-0,5807;-0,0214;0,1485;0,9887;-1,9910;1,3950;2,1980;2;1.256,7430;1.362,4590;0,7761;0
960;08-04-2022 16:09:09 106;-2,0135;1,3528;1,4230;0,0137;0,9982;-0,0582;0,1917;-0,3038;0,1652;0,7871;0,2172;-0,5773;0,0092;0,1440;0,9895;-1,9910;1,3950;2,1980;2;1.258,2530;1.366,2960;0,7763;0
961;08-04-2022 16:09:09 117;-2,0138;1,3523;1,4229;0,0133;0,9985;-0,0537;0,1880;-0,3046;0,1668;0,7851;0,2346;-0,5732;0,0442;0,1373;0,9895;-1,9910;1,3950;2,1980;2;1.260,4190;1.371,8230;0,7764;0
962;08-04-2022 16:09:09 128;-2,0140;1,3518;1,4228;0,0126;0,9987;-0,0497;0,1835;-0,3057;0,1689;0,7750;0,2607;-0,5757;0,0425;0,1262;0,9911;-1,9910;1,3950;2,1980;2;1.262,3940;1.376,8070;0,7764;0
963;08-04-2022 16:09:09 139;-2,0144;1,3515;1,4228;0,0121;0,9988;-0,0471;0,1787;-0,3073;0,1710;0,7574;0,2953;-0,5823;0,0242;0,1312;0,9911;-1,9910;1,3950;2,1980;2;1.264,3720;1.379,9620;0,7764;0
964;08-04-2022 16:09:09 151;-2,0148;1,3513;1,4229;0,0114;0,9989;-0,0459;0,1736;-0,3096;0,1732;0,7333;0,3379;-0,5900;0,0028;0,1088;0,9940;-1,9910;1,3950;2,1980;2;1.266,3580;1.381,5410;0,7763;0
965;08-04-2022 16:09:09 162;-2,0152;1,3512;1,4231;0,0108;0,9989;-0,0448;0,1680;-0,3121;0,1759;0,7047;0,3854;-0,5957;-0,0307;0,0817;0,9962;-1,9910;1,3950;2,1980;2;1.268,2490;1.382,8820;0,7761;0
966;08-04-2022 16:09:09 173;-2,0153;1,3511;1,4234;0,0103;0,9990;-0,0429;0,1624;-0,3148;0,1790;0,6719;0,4337;-0,6003;-0,0435;0,0960;0,9944;-1,9910;1,3950;2,1980;2;1.269,5730;1.384,9450;0,7758;0
967;08-04-2022 16:09:09 184;-2,0158;1,3511;1,4236;0,0096;0,9992;-0,0401;0,1586;-0,3188;0,1828;0,6265;0,4905;-0,6057;-0,0437;0,0170;0,9989;-2,5000;0,0000;2,5000;0;745,0396;-92,2103;1,0229;0
968;08-04-2022 16:09:09 195;-2,0159;1,3509;1,4238;0,0091;0,9993;-0,0365;0,1537;-0,3227;0,1874;0,5741;0,5479;-0,6085;-0,0396;-0,0083;0,9992;-2,5000;0,0000;2,5000;0;749,0385;-79,9246;1,0286;0
969;08-04-2022 16:09:09 206;-2,0165;1,3506;1,4240;0,0085;0,9995;-0,0318;0,1488;-0,3265;0,1925;0,5189;0,6020;-0,6069;-0,0374;-0,0229;0,9990;-2,5000;0,0000;2,5000;0;754,5588;-64,0518;1,0359;0
970;08-04-2022 16:09:09 218;-2,0173;1,3503;1,4243;0,0076;0,9996;-0,0263;0,1440;-0,3309;0,1979;0,4607;0,6511;-0,6032;-0,0130;-0,0150;0,9998;-2,5000;0,0000;2,5000;0;761,0355;-45,5570;1,0446;0
971;08-04-2022 16:09:09 229;-2,0180;1,3499;1,4245;0,0060;0,9998;-0,0202;0,1397;-0,3351;0,2031;0,3992;0,6948;-0,5983;0,0012;-0,0147;0,9999;-2,5000;0,0000;2,5000;0;767,7853;-24,6033;1,0544;0
972;08-04-2022 16:09:09 239;-2,0186;1,3494;1,4248;0,0041;0,9999;-0,0136;0,1334;-0,3395;0,2089;0,3267;0,7349;-0,5943;-0,0358;-0,0007;0,9993;-2,5000;0,0000;2,5000;0;774,7217;-2,4091;1,0650;0
973;08-04-2022 16:09:09 250;-2,0188;1,3488;1,4251;0,0021;1,0000;-0,0067;0,1288;-0,3445;0,2140;0,2485;0,7680;-0,5902;-0,0851;0,0008;0,9964;-2,5000;0,0000;2,5000;0;782,6743;20,9960;1,0764;0
974;08-04-2022 16:09:09 262;-2,0195;1,3482;1,4254;0,0001;1,0000;0,0004;0,1252;-0,3500;0,2192;0,1692;0,7932;-0,5850;-0,0921;0,0078;0,9957;-2,5000;0,0000;2,5000;0;791,2230;44,4153;1,0881;0
975;08-04-2022 16:09:09 273;-2,0199;1,3477;1,4257;-0,0015;1,0000;0,0069;0,1220;-0,3554;0,2239;0,0938;0,8120;-0,5761;-0,0969;0,0089;0,9952;-2,5000;0,0000;2,5000;0;799,7083;65,7393;1,0990;0
976;08-04-2022 16:09:09 284;-2,0206;1,3472;1,4262;-0,0027;0,9999;0,0128;0,1193;-0,3614;0,2281;0,0254;0,8248;-0,5648;-0,1097;0,0090;0,9939;-2,5000;0,0000;2,5000;0;808,3039;84,2466;1,1086;0
977;08-04-2022 16:09:09 296;-2,0207;1,3466;1,4267;-0,0030;0,9998;0,0174;0,1163;-0,3674;0,2319;-0,0342;0,8345;-0,5500;-0,0938;-0,0011;0,9956;-2,5000;0,0000;2,5000;0;816,1896;98,6477;1,1163;0
978;08-04-2022 16:09:09 306;-2,0214;1,3462;1,4274;-0,0025;0,9998;0,0215;0,1150;-0,3734;0,2351;-0,0915;0,8405;-0,5340;-0,1074;0,0107;0,9941;-2,5000;0,0000;2,5000;0;825,1099;110,6970;1,1230;0
979;08-04-2022 16:09:09 318;-2,0219;1,3458;1,4282;-0,0006;0,9997;0,0245;0,1142;-0,3798;0,2376;-0,1418;0,8428;-0,5191;-0,1051;0,0156;0,9943;-2,5000;0,0000;2,5000;0;834,4847;118,5700;1,1278;0
980;08-04-2022 16:09:09 329;-2,0222;1,3454;1,4289;0,0014;0,9996;0,0273;0,1131;-0,3852;0,2395;-0,1886;0,8401;-0,5086;-0,1107;0,0218;0,9936;-2,5000;0,0000;2,5000;0;843,5351;126,0586;1,1324;0
981;08-04-2022 16:09:09 339;-2,0230;1,3452;1,4297;0,0030;0,9995;0,0303;0,1122;-0,3907;0,2412;-0,2303;0,8343;-0,5008;-0,1181;0,0013;0,9930;-2,5000;0,0000;2,5000;0;852,5403;133,7287;1,1371;0
982;08-04-2022 16:09:09 351;-2,0237;1,3451;1,4305;0,0042;0,9994;0,0335;0,1112;-0,3948;0,2422;-0,2570;0,8303;-0,4945;-0,0603;-0,0731;0,9955;-1,9760;1,0710;2,2380;5;1.367,0460;1.044,5920;0,8114;0
983;08-04-2022 16:09:09 362;-2,0245;1,3450;1,4312;0,0045;0,9993;0,0363;0,1103;-0,3995;0,2437;-0,2801;0,8282;-0,4853;-0,0165;-0,0793;0,9967;-1,9760;1,0710;2,2380;5;1.372,5570;1.047,6250;0,8109;0
984;08-04-2022 16:09:09 372;-2,0251;1,3449;1,4320;0,0044;0,9992;0,0385;0,1090;-0,4023;0,2438;-0,2822;0,8328;-0,4762;0,0005;-0,1252;0,9921;-1,9760;1,0710;2,2380;5;1.377,4790;1.049,8330;0,8103;0
985;08-04-2022 16:09:09 384;-2,0259;1,3448;1,4327;0,0033;0,9992;0,0398;0,1069;-0,4046;0,2437;-0,2702;0,8411;-0,4685;0,0628;-0,1673;0,9839;-1,9760;1,0710;2,2380;5;1.382,4700;1.050,8280;0,8094;0
986;08-04-2022 16:09:09 395;-2,0263;1,3446;1,4334;0,0022;0,9992;0,0408;0,1040;-0,4059;0,2434;-0,2435;0,8526;-0,4624;0,0918;-0,1974;0,9760;-1,9760;1,0710;2,2380;5;1.386,7440;1.051,7280;0,8085;0
987;08-04-2022 16:09:09 406;-2,0269;1,3444;1,4340;0,0008;0,9991;0,0418;0,1022;-0,4068;0,2422;-0,2126;0,8621;-0,4600;0,1214;-0,1999;0,9723;-2,5000;0,0000;2,5000;0;885,0947;168,0509;1,1566;0
988;08-04-2022 16:09:09 417;-2,0278;1,3442;1,4347;-0,0007;0,9991;0,0429;0,1010;-0,4089;0,2415;-0,1943;0,8673;-0,4582;0,1490;-0,2140;0,9654;-2,5000;0,0000;2,5000;0;888,8416;172,4267;1,1589;0
989;08-04-2022 16:09:09 428;-2,0285;1,3439;1,4353;-0,0023;0,9990;0,0452;0,0986;-0,4085;0,2407;-0,1720;0,8702;-0,4616;0,1472;-0,2175;0,9649;-2,5000;0,0000;2,5000;0;893,4266;180,0192;1,1630;0
990;08-04-2022 16:09:09 439;-2,0294;1,3436;1,4359;-0,0039;0,9989;0,0474;0,0964;-0,4090;0,2400;-0,1586;0,8708;-0,4654;0,1459;-0,2097;0,9668;-2,5000;0,0000;2,5000;0;898,2008;186,9660;1,1667;0
991;08-04-2022 16:09:09 450;-2,0300;1,3433;1,4365;-0,0054;0,9987;0,0501;0,0939;-0,4085;0,2397;-0,1430;0,8722;-0,4677;0,1633;-0,2215;0,9614;-2,5000;0,0000;2,5000;0;903,3322;195,2857;1,1713;0
992;08-04-2022 16:09:09 462;-2,0310;1,3430;1,4372;-0,0069;0,9986;0,0525;0,0916;-0,4082;0,2396;-0,1286;0,8753;-0,4661;0,1460;-0,2208;0,9643;-2,5000;0,0000;2,5000;0;909,4528;203,0144;1,1757;0
993;08-04-2022 16:09:09 473;-2,0313;1,3425;1,4378;-0,0081;0,9985;0,0549;0,0892;-0,4078;0,2399;-0,1139;0,8787;-0,4635;0,1305;-0,2125;0,9684;-2,5000;0,0000;2,5000;0;915,2967;210,9243;1,1802;0
994;08-04-2022 16:09:09 484;-2,0322;1,3421;1,4384;-0,0089;0,9983;0,0573;0,0884;-0,4085;0,2403;-0,1024;0,8831;-0,4579;0,1509;-0,2114;0,9657;-2,5000;0,0000;2,5000;0;923,0442;218,3495;1,1846;0
995;08-04-2022 16:09:09 495;-2,0326;1,3417;1,4390;-0,0093;0,9981;0,0601;0,0867;-0,4083;0,2411;-0,0936;0,8870;-0,4521;0,1510;-0,2095;0,9661;-2,5000;0,0000;2,5000;0;930,7686;226,4731;1,1895;0
996;08-04-2022 16:09:09 506;-2,0336;1,3413;1,4396;-0,0088;0,9980;0,0631;0,0872;-0,4088;0,2418;-0,0939;0,8901;-0,4459;0,1487;-0,2085;0,9666;-2,5000;0,0000;2,5000;0;940,0167;234,3428;1,1944;0
997;08-04-2022 16:09:09 517;-2,0345;1,3410;1,4403;-0,0078;0,9978;0,0665;0,0876;-0,4088;0,2428;-0,0971;0,8935;-0,4383;0,1343;-0,2042;0,9697;-2,5000;0,0000;2,5000;0;950,5064;242,8004;1,1998;0
998;08-04-2022 16:09:09 528;-2,0351;1,3405;1,4408;-0,0063;0,9975;0,0700;0,0875;-0,4079;0,2438;-0,0984;0,8966;-0,4318;0,1280;-0,2009;0,9712;-2,5000;0,0000;2,5000;0;961,1158;251,1236;1,2052;0
999;08-04-2022 16:09:09 540;-2,0361;1,3402;1,4413;-0,0044;0,9973;0,0738;0,0882;-0,4069;0,2444;-0,0977;0,9002;-0,4245;0,1280;-0,1986;0,9717;-2,5000;0,0000;2,5000;0;972,8051;259,8576;1,2110;0
1000;08-04-2022 16:09:09 550;-2,0365;1,3397;1,4418;-0,0029;0,9969;0,0780;0,0881;-0,4054;0,2452;-0,0871;0,9046;-0,4172;0,1145;-0,1974;0,9736;-2,5000;0,0000;2,5000;0;984,2885;269,7011;1,2174;0
1001;08-04-2022 16:09:09 562;-2,0375;1,3394;1,4423;-0,0014;0,9966;0,0822;0,0888;-0,4037;0,2458;-0,0650;0,9087;-0,4124;0,1063;-0,1929;0,9754;-2,5000;0,0000;2,5000;0;995,9616;279,0764;1,2235;0
1002;08-04-2022 16:09:09 573;-2,0385;1,3390;1,4428;-0,0001;0,9963;0,0865;0,0898;-0,4014;0,2460;-0,0175;0,9110;-0,4120;0,0991;-0,1917;0,9764;-2,5000;0,0000;2,5000;0;1.007,5940;288,6930;1,2297;0
1003;08-04-2022 16:09:09 584;-2,0396;1,3388;1,4433;0,0014;0,9959;0,0904;0,0913;-0,3994;0,2460;0,0326;0,9081;-0,4174;0,0736;-0,1816;0,9806;-2,5000;0,0000;2,5000;0;1.019,2030;297,1244;1,2352;0
1004;08-04-2022 16:09:09 595;-2,0401;1,3385;1,4438;0,0032;0,9957;0,0929;0,0919;-0,3976;0,2451;0,0599;0,9019;-0,4279;0,1114;-0,1890;0,9756;-2,5000;0,0000;2,5000;0;1.029,8840;302,4315;1,2390;0
1005;08-04-2022 16:09:09 606;-2,0411;1,3383;1,4444;0,0048;0,9954;0,0955;0,0923;-0,3961;0,2442;0,0762;0,8948;-0,4399;0,1765;-0,2187;0,9597;-2,5000;0,0000;2,5000;0;1.040,4360;307,5020;1,2424;0
1006;08-04-2022 16:09:09 617;-2,0424;1,3381;1,4451;0,0059;0,9953;0,0970;0,0930;-0,3953;0,2424;0,0581;0,8878;-0,4565;0,2939;-0,2111;0,9322;-5,0000;0,0000;2,5000;0;-415,4189;598,4076;1,7294;0
1007;08-04-2022 16:09:09 628;-2,0437;1,3378;1,4457;0,0068;0,9950;0,0996;0,0925;-0,3936;0,2419;0,0159;0,8828;-0,4695;0,3309;-0,2179;0,9182;-5,0000;0,0000;2,5000;0;-385,6969;608,4218;1,7509;0
1008;08-04-2022 16:09:09 639;-2,0450;1,3374;1,4463;0,0061;0,9946;0,1033;0,0923;-0,3921;0,2418;-0,0332;0,8787;-0,4762;0,3690;-0,2128;0,9047;-2,6210;1,0330;2,1900;4;743,3809;1.088,9940;0,8742;0
1009;08-04-2022 16:09:09 651;-2,0463;1,3369;1,4468;0,0052;0,9941;0,1079;0,0931;-0,3894;0,2429;-0,0719;0,8723;-0,4837;0,4424;-0,2335;0,8659;-2,6210;1,0330;2,1900;4;756,2436;1.095,8750;0,8779;0
1010;08-04-2022 16:09:09 662;-2,0477;1,3364;1,4473;0,0034;0,9936;0,1128;0,0952;-0,3867;0,2431;-0,0806;0,8656;-0,4942;0,4534;-0,2359;0,8595;-5,0000;0,0000;2,5000;0;-283,2849;658,6253;1,8339;0
1011;08-04-2022 16:09:09 672;-2,0487;1,3357;1,4479;0,0014;0,9930;0,1177;0,0976;-0,3830;0,2430;-0,0627;0,8583;-0,5094;0,4403;-0,2230;0,8697;-2,6210;1,0330;2,1900;4;782,9458;1.111,4310;0,8859;0
1012;08-04-2022 16:09:09 684;-2,0501;1,3352;1,4484;-0,0011;0,9924;0,1232;0,1005;-0,3799;0,2424;-0,0336;0,8519;-0,5225;0,4347;-0,2179;0,8738;-5,0000;0,0000;2,5000;0;-213,5830;696,9672;1,8957;0
1013;08-04-2022 16:09:09 695;-2,0511;1,3346;1,4488;-0,0027;0,9917;0,1282;0,1033;-0,3768;0,2421;-0,0150;0,8463;-0,5324;0,4284;-0,2126;0,8782;-5,0000;0,0000;2,5000;0;-181,2377;713,7064;1,9251;0
1014;08-04-2022 16:09:09 706;-2,0523;1,3340;1,4493;-0,0038;0,9911;0,1333;0,1062;-0,3742;0,2419;-0,0079;0,8412;-0,5407;0,4152;-0,2070;0,8858;-2,6210;1,0330;2,1900;4;822,1313;1.134,5000;0,8970;0
1015;08-04-2022 16:09:09 717;-2,0537;1,3335;1,4498;-0,0048;0,9904;0,1383;0,1091;-0,3719;0,2414;-0,0123;0,8359;-0,5487;0,3997;-0,2035;0,8938;-2,6210;1,0330;2,1900;4;834,9405;1.141,1020;0,9002;0
1016;08-04-2022 16:09:09 728;-2,0547;1,3329;1,4502;-0,0053;0,9897;0,1433;0,1116;-0,3698;0,2416;-0,0276;0,8328;-0,5529;0,3903;-0,1861;0,9017;-2,6210;1,0330;2,1900;4;847,0374;1.147,5340;0,9033;0
1017;08-04-2022 16:09:09 739;-2,0561;1,3324;1,4508;-0,0060;0,9890;0,1478;0,1141;-0,3676;0,2414;-0,0350;0,8295;-0,5575;0,3877;-0,1785;0,9043;-2,6210;1,0330;2,1900;4;859,4871;1.153,2770;0,9061;0
1018;08-04-2022 16:09:09 750;-2,0572;1,3319;1,4512;-0,0064;0,9884;0,1519;0,1170;-0,3654;0,2411;-0,0401;0,8277;-0,5597;0,3733;-0,1772;0,9106;-2,6210;1,0330;2,1900;4;871,5273;1.158,5180;0,9088;0
